x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.64147,1.2339,0.010712614454222336,0.0031482729667557177,-0.0012700886949206362,0.012590798726057418,0.005356307227111168,1754747295.1440628,0.038119590255129225,17,0.49464369277288883
0.64128,1.23449,0.009472938279826537,0.0031492445388184996,-0.0012700886949206362,0.0113520941237244,0.004736469139913269,1754747295.1645753,0.030822211449447176,18,0.49526353086008673
0.64116,1.23497,0.008485674939590293,0.0031501183543223735,-0.0010550459943891115,0.010580747299523555,0.0042428374697951465,1754747295.1851704,0.024737182893913898,19,0.49575716253020485
0.64104,1.23531,0.007764816185195089,0.0031509487258576047,-0.0009065237930005453,0.010009241118052148,0.0038824080925975446,1754747295.2065585,0.01811545057125367,20,0.49611759190740246
0.64092,1.23548,0.007367441799333463,0.0031517164985257946,-0.0007190530278888378,0.00980010526997042,0.0036837208996667314,1754747295.2274008,0.010350906973994196,21,0.49631627910033327
0.64085,1.23555,0.007191130378057187,0.0031524680577730197,-0.0005055570445770981,0.009838041391253109,0.0035955651890285933,1754747295.2483032,0.0048314511532020765,22,0.4964044348109714
0.64081,1.23564,0.006995240293380833,0.003153186127018433,-0.00028598628034814445,0.009862440140051122,0.0034976201466904167,1754747295.2688334,0.0048263936994470385,23,0.4965023798533096
0.64074,1.23565,0.0069330797977410485,0.0031539193288894667,-0.00014312319690832094,0.009943875929722193,0.0034665398988705243,1754747295.2899842,0.0037028788323335217,24,0.4965334601011295
0.64073,1.23559,0.007041075371191363,0.0031546516802726902,-0.00012652479716863678,0.010069202254295417,0.0035205376855956816,1754747295.3107865,0.002965002290824282,25,0.4964794623144043
0.64077,1.23552,0.00719891619720725,0.0031554019335323785,-4.408373330356291e-05,0.010310234397436066,0.003599458098603625,1754747295.33163,0.004126515909393889,26,0.4964005419013964
0.64077,1.23552,0.00719891619720725,0.0031561464284197978,0.0,0.010355062625627048,0.003599458098603625,1754747295.3523135,0.0,27,0.4964005419013964
0.64093,1.23541,0.007506797403629695,0.0031569446255714758,7.787296404137748e-05,0.010741614993242547,0.0037533987018148474,1754747295.3735795,0.009434833533241326,28,0.49624660129818515
0.641,1.23526,0.007835330401248286,0.0031577819494681457,0.00011358993089799236,0.011106702281614424,0.003917665200624143,1754747295.3949525,0.008387972227426994,29,0.49608233479937586
0.64103,1.23508,0.008196312973177133,0.0031586354356896024,0.0002171645660605551,0.01157211297492729,0.004098156486588567,1754747295.4157786,0.009200378122112562,30,0.49590184351341143
0.64107,1.2349,0.008563452761599755,0.0031595454050381716,0.00023057068426186314,0.01195356885089979,0.004281726380799877,1754747295.437031,0.0,32,0.4957182736192001
0.6412,1.23463,0.009157277868985014,0.003160476185565166,0.00025912830800325687,0.012576882362553438,0.004578638934492507,1754747295.4573598,0.015095085823337802,33,0.4954213610655075
0.64125,1.2345,0.00943543693507809,0.0031614559241568284,0.00025912830800325687,0.012856021167238175,0.004717718467539045,1754747295.478127,0.007172573593847847,34,0.49528228153246096
0.64132,1.23437,0.009725910669172388,0.0031624851171269627,0.00025912830800325687,0.013147524094302608,0.004862955334586194,1754747295.499291,0.007041691559590492,35,0.4951370446654138
0.64145,1.23432,0.00990107241750815,0.003163517206688668,0.00020587404438648834,0.013270463668583305,0.004950536208754075,1754747295.520139,0.007101600314177044,36,0.4950494637912459
0.64149,1.23428,0.010001802829924245,0.003164533875634821,0.0002009121883410264,0.013367248893900091,0.005000901414962122,1754747295.5404687,0.002912950744743728,37,0.4949990985850379
