x,y,p,i,d,pid_output,error,time,speed,stability,distance
0.57684,0.03188,0.0023847492621011934,0.0041007278536994846,0.0,0.006485477115800678,0.0011923746310505967,1754843641.149069,0.02001694840552821,5,0.5988076253689494
0.57684,0.03188,0.0023847492621011934,0.004100969532281938,0.0,0.006485718794383131,0.0011923746310505967,1754843641.1693377,0.02001694840552821,5,0.5988076253689494
0.57735,0.03183,0.0013703330886556397,0.004101107851075253,0.0,0.005471440939730893,0.0006851665443278199,1754843641.1895254,0.04249137528828456,10,0.5993148334556722
0.57724,0.03169,0.0016027568456276065,0.00410126988439121,0.0,0.005704026730018816,0.0008013784228138032,1754843641.2097447,0.009750033897176694,11,0.5991986215771862
0.57714,0.0316,0.0018106523591523427,0.00410145377920313,0.0,0.005912106138355472,0.0009053261795761713,1754843641.2300572,0.006711616769962171,12,0.5990946738204238
0.57695,0.03154,0.002195654541193637,0.004101676320459147,0.00015352248036178302,0.006450853342014567,0.0010978272705968184,1754843641.2503283,0.00990693194956461,13,0.5989021727294032
0.5767,0.03151,0.002697841144517099,0.004101950327025757,0.00017242693209723625,0.006972218403640092,0.0013489205722585496,1754843641.2706413,0.012575149280875518,14,0.5986510794277414
0.5767,0.03151,0.002697841144517099,0.004102223947663096,0.00017242693209723625,0.006972492024277431,0.0013489205722585496,1754843641.2909257,0.012575149280875518,14,0.5986510794277414
0.5767,0.03151,0.002697841144517099,0.00410249934679116,0.00015352248036178302,0.006953862971670042,0.0013489205722585496,1754843641.311342,0.012575149280875518,14,0.5986510794277414
0.5767,0.03151,0.002697841144517099,0.0041027733726542335,0.0,0.006800614517171333,0.0013489205722585496,1754843641.3316565,0.012575149280875518,14,0.5986510794277414
0.5767,0.03151,0.002697841144517099,0.004103048765350143,0.0,0.006800889909867242,0.0013489205722585496,1754843641.3520722,0.012575149280875518,14,0.5986510794277414
0.5767,0.03151,0.002697841144517099,0.004103322887695535,0.0,0.006801164032212634,0.0013489205722585496,1754843641.3723938,0.012575149280875518,14,0.5986510794277414
0.57505,0.03143,0.006001695813599772,0.004103928544266576,0.0,0.010105624357866348,0.003000847906799886,1754843641.3925767,1.3229725574366475,20,0.5969991520932001
0.57485,0.03131,0.006412023519003496,0.004104575608746111,0.0,0.010516599127749608,0.003206011759501748,1754843641.4127595,0.013617173957130526,21,0.5967939882404982
0.57469,0.03122,0.006739722441076124,0.004105255630232024,0.0002435878672322885,0.011088565938540436,0.003369861220538062,1754843641.432939,0.008689446596605022,22,0.5966301387794619
0.57453,0.03114,0.007066511661274477,0.004105968143785325,0.0002435878672322885,0.01141606767229209,0.0035332558306372386,1754843641.453105,0.009304660503046076,23,0.5964667441693627
0.57435,0.03109,0.007430589022173306,0.00410671719881267,0.00027087221322459035,0.011808178434210568,0.003715294511086653,1754843641.4732664,0.009379466728038724,24,0.5962847054889133
0.57414,0.03106,0.007852832910298702,0.004107509371276248,0.00027087221322459035,0.01223121449479954,0.003926416455149351,1754843641.4934418,0.00970321759103492,25,0.5960735835448506
0.57414,0.03106,0.007852832910298702,0.0041083013658750065,0.0002435878672322885,0.012204722143405995,0.003926416455149351,1754843641.5136127,0.00970321759103492,25,0.5960735835448506
0.57414,0.03106,0.007852832910298702,0.00410909395959737,0.00024307535884139091,0.012205002228737463,0.003926416455149351,1754843641.533799,0.00970321759103492,25,0.5960735835448506
0.57414,0.03106,0.007852832910298702,0.004109892497749247,0.0,0.011962725408047948,0.003926416455149351,1754843641.5541365,0.00970321759103492,25,0.5960735835448506
0.60975,0.01964,1.2,4.5061111450195315e-07,239.67451428571428,240.8745147363254,0.6,1754843650.707857,0,0,0.0
0.60985,0.01971,1.1997558688876853,0.00012295900399841365,239.67451428571428,240.87439311360598,0.5998779344438426,1754843650.728279,0,0,0.00012206555615732637
0.60989,0.01976,1.1996312182217082,0.00024693050281731385,-9.04652470746795e-05,1.1997876834774506,0.5998156091108541,1754843650.7489474,0.0031082646175608184,1,0.00018439088914587882
0.60999,0.0197,1.1995052273249258,0.0003718770574347808,-9.04652470746795e-05,1.1997866391352858,0.5997526136624629,1754843650.7697804,0.005672914386267087,2,0.00024738633753707646
0.61005,0.01962,1.1993986681448652,0.0004969969558144512,-9.04652470746795e-05,1.1998051998536048,0.5996993340724326,1754843650.7906442,0.00506466702891834,3,0.00030066592756742536
0.61006,0.01932,1.199108933223602,0.0006221480956955767,-9.071482988173545e-05,1.199640366489416,0.599554466611801,1754843650.8115182,0.015050328223996207,4,0.0004455333881989325
0.61013,0.01864,1.1978604673407494,0.0007446899928319236,-9.071482988173545e-05,1.1985144425036995,0.5989302336703747,1754843650.8319783,0.03352546948456929,5,0.0010697663296252847
0.61014,0.01717,1.1949988001439653,0.0008667696181713571,-0.00020820249780594997,1.195657367264331,0.5974994000719827,1754843650.85241,0.07521707808364814,0,0.002500599928017275
0.61009,0.01464,1.1899769066651058,0.0009873942871324694,-0.0009152918068272398,1.1900490091454112,0.5949884533325529,1754843650.8726835,0.12863172874589637,0,0.0050115466674470885
0.60998,0.01038,1.181474288137834,0.0011078556490057873,-0.002100896560580903,1.180481247226259,0.590737144068917,1754843650.8930752,0.21190665639274767,0,0.009262855931083025
0.61008,0.00405,1.1688130155353231,0.0012268839663119912,-0.003715618860787167,1.166324280640848,0.5844065077676616,1754843650.9134426,0.27993228841245665,0,0.015593492232338465
0.61011,-0.00418,1.1523545595046074,0.0013442966485536913,-0.006254469285168267,1.1474443868679929,0.5761772797523037,1754843650.9338205,0.479362198211702,0,0.023822720247696317
0.60992,-0.01448,1.1317591529947055,0.0014594759615580788,-0.00932466778450634,1.1238939611717573,0.5658795764973528,1754843650.9541745,0.5105417601547694,0,0.034120423502647206
0.6094,-0.02675,1.1072173593822636,0.0015721589721424125,-0.012114945647667932,1.0966745727067382,0.5536086796911318,1754843650.9745288,0.6276845548955033,0,0.046391320308868125
