timestamp,current_yaw,target_yaw,angle_error,p_term,i_term,d_term,pid_output
1754926450.330224,127.85,-96.85000000000002,135.29999999999998,676.4999999999999,0.0,0.0,676.4999999999999
1754926450.3505638,127.85,-96.85000000000002,135.29999999999998,676.4999999999999,0.0,0.0,676.4999999999999
1754926450.3708487,135.23,-96.85000000000002,127.91999999999999,639.5999999999999,0.0,-181.85108050947022,457.7489194905297
1754926450.3911412,135.23,-96.85000000000002,127.91999999999999,639.5999999999999,0.0,0.0,639.5999999999999
1754926450.4114277,142.61,-96.85000000000002,120.53999999999996,602.6999999999998,0.0,-181.86390167093663,420.8360983290632
1754926450.4316332,142.61,-96.85000000000002,120.53999999999996,602.6999999999998,0.0,0.0,602.6999999999998
1754926450.451883,142.61,-96.85000000000002,120.53999999999996,602.6999999999998,0.0,0.0,602.6999999999998
1754926450.4721558,150.03,-96.85000000000002,113.11999999999998,565.5999999999999,0.0,-183.0798028119298,382.52019718807014
1754926450.4925168,150.03,-96.85000000000002,113.11999999999998,565.5999999999999,0.0,0.0,565.5999999999999
1754926450.5128324,157.49,-96.85000000000002,105.65999999999997,528.2999999999998,0.0,-183.55062439871432,344.7493756012855
1754926450.5331407,157.49,-96.85000000000002,105.65999999999997,528.2999999999998,0.0,0.0,528.2999999999998
1754926450.5534608,157.49,-96.85000000000002,105.65999999999997,528.2999999999998,0.0,0.0,528.2999999999998
1754926450.57398,164.89,-96.85000000000002,98.25999999999999,491.29999999999995,0.0,-180.36243273711926,310.9375672628807
1754926450.5943995,164.89,-96.85000000000002,98.25999999999999,491.29999999999995,0.0,0.0,491.29999999999995
1754926450.6147683,172.31,-96.85000000000002,90.83999999999997,454.1999999999999,0.0,-182.15184529662446,272.0481547033754
1754926450.635095,172.31,-96.85000000000002,90.83999999999997,454.1999999999999,0.0,0.0,454.1999999999999
1754926450.6554046,172.31,-96.85000000000002,90.83999999999997,454.1999999999999,0.0,0.0,454.1999999999999
1754926450.6762006,179.77,-96.85000000000002,83.38,416.9,0.0,-179.3855723343992,237.51442766560078
1754926450.6965837,179.77,-96.85000000000002,83.38,416.9,0.0,0.0,416.9
1754926450.7170074,-172.79,-96.85000000000002,75.93999999999997,379.6999999999998,0.0,-182.12476660713725,197.57523339286257
1754926450.7373152,-172.79,-96.85000000000002,75.93999999999997,379.6999999999998,0.0,0.0,379.6999999999998
1754926450.7576113,-172.79,-96.85000000000002,75.93999999999997,379.6999999999998,0.0,0.0,379.6999999999998
1754926450.7779717,-165.29,-96.85000000000002,68.43999999999997,342.1999999999998,0.0,-184.18473933205303,158.0152606679468
1754926450.7982793,-165.29,-96.85000000000002,68.43999999999997,342.1999999999998,0.0,0.0,342.1999999999998
1754926450.8186648,-165.29,-96.85000000000002,68.43999999999997,342.1999999999998,0.0,0.0,342.1999999999998
1754926450.839103,-157.81,-96.85000000000002,60.95999999999998,304.7999999999999,0.0,-182.95017622429793,121.84982377570196
1754926450.8596563,-157.81,-96.85000000000002,60.95999999999998,304.7999999999999,0.0,0.0,304.7999999999999
1754926450.88008,-157.81,-96.85000000000002,60.95999999999998,304.7999999999999,0.0,0.0,304.7999999999999
1754926450.9004388,-150.42,-96.85000000000002,53.569999999999965,267.8499999999998,0.0,-181.49611523597648,86.35388476402332
1754926450.920768,-150.42,-96.85000000000002,53.569999999999965,267.8499999999998,0.0,0.0,267.8499999999998
1754926450.9410949,-143.22,-96.85000000000002,46.369999999999976,231.84999999999988,0.0,-177.1222465952677,54.72775340473217
1754926450.961437,-143.22,-96.85000000000002,46.369999999999976,231.84999999999988,0.0,0.0,231.84999999999988
1754926450.9816608,-143.22,-96.85000000000002,46.369999999999976,231.84999999999988,0.0,0.0,231.84999999999988
1754926451.0018773,-136.16,-96.85000000000002,39.309999999999974,196.54999999999987,0.0,-174.66988875125352,21.880111248746346
1754926451.0221682,-136.16,-96.85000000000002,39.309999999999974,196.54999999999987,0.0,0.0,196.54999999999987
1754926451.0424438,-130.12,-96.85000000000002,33.26999999999998,166.3499999999999,0.0,-148.8180609991069,17.531939000893004
1754926451.0627284,-130.12,-96.85000000000002,33.26999999999998,166.3499999999999,0.0,0.0,166.3499999999999
1754926451.083025,-130.12,-96.85000000000002,33.26999999999998,166.3499999999999,0.0,0.0,166.3499999999999
1754926451.103442,-123.15,-96.85000000000002,26.299999999999983,131.49999999999991,0.0,-170.68930636648136,-39.189306366481446
1754926451.1238532,-123.15,-96.85000000000002,26.299999999999983,131.49999999999991,0.0,0.0,131.49999999999991
1754926451.144178,-117.0,-96.85000000000002,20.149999999999977,100.74999999999989,0.0,-151.36649336322148,-50.61649336322159
1754926451.1645691,-117.0,-96.85000000000002,20.149999999999977,100.74999999999989,0.0,0.0,100.74999999999989
1754926451.1849658,-117.0,-96.85000000000002,20.149999999999977,100.74999999999989,0.0,0.0,100.74999999999989
1754926451.2052917,-110.19,-96.85000000000002,13.339999999999975,66.69999999999987,0.0,-167.51044031058674,-100.81044031058687
1754926451.2255867,-110.19,-96.85000000000002,13.339999999999975,66.69999999999987,0.0,0.0,66.69999999999987
1754926451.2457848,-104.56,-96.85000000000002,7.7099999999999795,38.5499999999999,0.0,-139.36620781642833,-100.81620781642843
1754926451.2659967,-104.56,-96.85000000000002,7.7099999999999795,38.5499999999999,0.0,0.0,38.5499999999999
1754926451.2863016,-104.56,-96.85000000000002,7.7099999999999795,38.5499999999999,0.0,0.0,38.5499999999999
1754926451.3065615,-99.78,-96.85000000000002,2.9299999999999784,14.649999999999892,0.0,-117.93950962398233,-103.28950962398244
1754926451.3268018,-99.78,-96.85000000000002,2.9299999999999784,14.649999999999892,0.0,0.0,14.649999999999892
1754926451.3471155,-99.78,-96.85000000000002,2.9299999999999784,14.649999999999892,0.0,0.0,14.649999999999892
1754926451.3673909,-97.34,-96.85000000000002,0.4899999999999807,2.4499999999999034,0.0,-60.15954854334684,-57.70954854334693
1754926451.387654,-97.34,-96.85000000000002,0.4899999999999807,2.4499999999999034,0.0,0.0,2.4499999999999034
1754926451.4081693,-94.71,-96.85000000000002,-2.140000000000029,-10.700000000000145,0.0,-64.0980587579028,-74.79805875790295
1754926451.428648,-94.71,-96.85000000000002,-2.140000000000029,-10.700000000000145,0.0,0.0,-10.700000000000145
1754926451.4494345,-94.71,-96.85000000000002,-2.140000000000029,-10.700000000000145,0.0,0.0,-10.700000000000145
1754926451.4705338,-93.48,-96.85000000000002,-3.3700000000000188,-16.850000000000094,0.0,-29.137968755294754,-45.987968755294844
1754926451.4909334,-93.12,-96.85000000000002,-3.730000000000018,-18.65000000000009,0.0,-8.82381832844402,-27.47381832844411
1754926451.5112796,-93.12,-96.85000000000002,-3.730000000000018,-18.65000000000009,0.0,0.0,-18.65000000000009
1754926451.5316186,-93.12,-96.85000000000002,-3.730000000000018,-18.65000000000009,0.0,0.0,-18.65000000000009
1754926451.5520096,-93.34,-96.85000000000002,-3.5100000000000193,-17.550000000000097,0.0,5.3943509219095,-12.155649078090597
1754926451.5723593,-93.34,-96.85000000000002,-3.5100000000000193,-17.550000000000097,0.0,0.0,-17.550000000000097
1754926451.5927327,-93.73,-96.85000000000002,-3.1200000000000188,-15.600000000000094,0.0,9.57166590597902,-6.028334094021075
1754926451.613105,-93.73,-96.85000000000002,-3.1200000000000188,-15.600000000000094,0.0,0.0,-15.600000000000094
1754926451.6334097,-93.73,-96.85000000000002,-3.1200000000000188,-15.600000000000094,0.0,0.0,-15.600000000000094
1754926451.6537113,-93.87,-96.85000000000002,-2.980000000000018,-14.900000000000091,0.0,3.4481289049654857,-11.451871095034605
1754926451.674044,-93.87,-96.85000000000002,-2.980000000000018,-14.900000000000091,0.0,0.0,-14.900000000000091
1754926451.6944642,-93.87,-96.85000000000002,-2.980000000000018,-14.900000000000091,0.0,0.0,-14.900000000000091
1754926451.7148218,-94.0,-96.85000000000002,-2.8500000000000227,-14.250000000000114,0.0,3.1943309743636696,-11.055669025636444
1754926451.735192,-94.0,-96.85000000000002,-2.8500000000000227,-14.250000000000114,0.0,0.0,-14.250000000000114
1754926451.7555263,-94.44,-96.85000000000002,-2.410000000000025,-12.050000000000125,0.0,10.814242619569365,-1.2357573804307602
1754926451.7757294,-94.44,-96.85000000000002,-2.410000000000025,-12.050000000000125,0.0,0.0,-12.050000000000125
1754926451.7964094,-94.44,-96.85000000000002,-2.410000000000025,-12.050000000000125,0.0,0.0,-12.050000000000125
1754926451.8167503,-95.32,-96.85000000000002,-1.5300000000000296,-7.650000000000148,0.0,21.62569734467635,13.975697344676203
1754926451.8371167,-95.32,-96.85000000000002,-1.5300000000000296,-7.650000000000148,0.0,0.0,-7.650000000000148
1754926451.857468,-95.61,-96.85000000000002,-1.2400000000000233,-6.2000000000001165,0.0,7.124980435343062,0.9249804353429454
1754926451.877821,-95.61,-96.85000000000002,-1.2400000000000233,-6.2000000000001165,0.0,0.0,-6.2000000000001165
1754926451.8981626,-95.61,-96.85000000000002,-1.2400000000000233,-6.2000000000001165,0.0,0.0,-6.2000000000001165
1754926451.9185238,-95.54,-96.85000000000002,-1.3100000000000165,-6.550000000000082,0.0,-1.7191783581213924,-8.269178358121476
1754926451.938896,-95.54,-96.85000000000002,-1.3100000000000165,-6.550000000000082,0.0,0.0,-6.550000000000082
1754926451.9592707,-95.54,-96.85000000000002,-1.3100000000000165,-6.550000000000082,0.0,0.0,-6.550000000000082
1754926451.9796047,-95.68,-96.85000000000002,-1.170000000000016,-5.85000000000008,0.0,3.441903824060411,-2.4080961759396686
1754926451.9999537,-95.68,-96.85000000000002,-1.170000000000016,-5.85000000000008,0.0,0.0,-5.85000000000008
1754926452.0204127,-96.09,-96.85000000000002,-0.7600000000000193,-3.8000000000000966,0.0,10.02193974007801,6.221939740077913
1754926452.040764,-96.09,-96.85000000000002,-0.7600000000000193,-3.8000000000000966,0.0,0.0,-3.8000000000000966
1754926452.06116,-96.09,-96.85000000000002,-0.7600000000000193,-3.8000000000000966,0.0,0.0,-3.8000000000000966
1754926452.0814855,-96.34,-96.85000000000002,-0.5100000000000193,-2.5500000000000966,0.0,6.150727358047865,3.6007273580477683
1754926452.1018138,-96.34,-96.85000000000002,-0.5100000000000193,-2.5500000000000966,0.0,0.0,-2.5500000000000966
1754926452.1220686,-96.43,-96.85000000000002,-0.4200000000000159,-2.1000000000000796,0.0,2.2213501553526873,0.12135015535260774
1754926452.142275,-96.43,-96.85000000000002,-0.4200000000000159,-2.1000000000000796,0.0,0.0,-2.1000000000000796
1754926452.1625679,-96.43,-96.85000000000002,-0.4200000000000159,-2.1000000000000796,0.0,0.0,-2.1000000000000796
1754926452.1828809,-96.46,-96.85000000000002,-0.390000000000029,-1.950000000000145,0.0,0.7384598049223867,-1.2115401950777582
1754926452.203253,-96.46,-96.85000000000002,-0.390000000000029,-1.950000000000145,0.0,0.0,-1.950000000000145
1754926452.223553,-96.65,-96.85000000000002,-0.20000000000001705,-1.0000000000000853,0.0,4.682353051775894,3.6823530517758085
1754926452.2439084,-96.65,-96.85000000000002,-0.20000000000001705,-1.0000000000000853,0.0,0.0,-1.0000000000000853
